"id","ingredient_name","scanned_at"
"1956","Ammonium Phosphatides/Emulsifier YN","2025-05-01 13:43:03"
"1957","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 13:43:03"
"1958","Polyoxyethylene (8) Stearate","2025-05-01 13:43:03"
"1959","Capsanthin/Capsorubin/Paprika extract","2025-05-01 13:43:03"
"1960","TBHQ Textured Vegetable Protein","2025-05-01 13:43:03"
"1961","Turola Yeast","2025-05-01 13:43:03"
"1962","Soya Flour","2025-05-01 13:43:03"
"1963","Artificial Flavours","2025-05-01 13:43:03"
"1964","Vegetable Oils","2025-05-01 13:43:03"
"1965","Dried Milk","2025-05-01 13:43:03"
"1966","Copper Complexes of Chlorophyll (C.I. 75810)","2025-05-01 13:43:03"
"1967","Potassium Carbonate/Potassium Hydrogen
Carbonate","2025-05-01 13:43:03"
"1968","Sodium Carbonate/Sodium Bicarbonate/Baking
Soda","2025-05-01 13:43:03"
"1969","Sodium Hexametaphosphate","2025-05-01 13:43:03"
"1970","Sodium Phosphates","2025-05-01 13:43:03"
"1971","Lecithins","2025-05-01 13:43:03"
"1972","Sorbitol/Sorbitol Syrup","2025-05-01 13:43:03"
"1973","Disodium Guanylate","2025-05-01 13:43:03"
"1974","Monosodium Glutamate/MSG","2025-05-01 13:43:03"
"1975","Disodium Inosinate","2025-05-01 13:43:03"
"1976","Acacia/Gum Arabic","2025-05-01 13:43:03"
"1977","Cultured Milk","2025-05-01 13:45:06"
"1978","Buttermilk Solids","2025-05-01 13:45:06"
"1979","Enzymes","2025-05-01 13:45:06"
"1980","Beeswax","2025-05-01 13:45:06"
"1981","Sorbitol/Sorbitol Syrup","2025-05-01 13:45:06"
"1982","Tocopherol Concentrate, Mixed/Vitamin E","2025-05-01 13:45:06"
"1983","Citric Acid","2025-05-01 13:45:06"
"1984","Pectin","2025-05-01 13:45:06"
"1985","Sugar","2025-05-01 13:45:06"
"1986","Fenugreek","2025-05-01 13:45:06"
"1987","Buttermilk Solids","2025-05-01 13:45:06"
"1988","Enzyme-treated Starch","2025-05-01 13:45:06"
"1989","Hydrogenated Glucose Syrup","2025-05-01 13:45:06"
"1990","Starch Acetate Esterified with Acetic Anhydride","2025-05-01 13:45:06"
"1991","Tocopherol Concentrate, Mixed/Vitamin E","2025-05-01 13:45:06"
"1992","Citric Acid","2025-05-01 13:45:06"
"1993","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 13:45:06"
"1994","Citric Acid","2025-05-01 13:45:06"
"1995","Alcohol in dry form is used as an ingredient","2025-05-01 13:51:45"
"1996","Flour","2025-05-01 13:51:45"
"1997","Flour","2025-05-01 13:51:45"
"1998","Flour","2025-05-01 13:51:45"
"1999","Sorbic Acid","2025-05-01 13:51:45"
"2000","Niacin","2025-05-01 13:51:45"
"2001","Iron","2025-05-01 13:51:45"
"2002","Thiamine Mononitrate","2025-05-01 13:51:45"
"2003","Folic Acid","2025-05-01 13:51:45"
"2004","Sugar","2025-05-01 13:51:45"
"2005","Corn","2025-05-01 13:51:45"
"2006","Salt","2025-05-01 13:51:45"
"2007","Baking Soda","2025-05-01 13:51:45"
"2008","Sodium Acid Pyrophosphate","2025-05-01 13:51:45"
"2009","Soybean","2025-05-01 13:51:45"
"2010","Honey","2025-05-01 13:51:45"
